,total knee arthroplasty,total hip arthroplasty,leg length discrepancy,total joint arthroplasty,traumatic brain injury,out of hospital cardiac arrest,transcatheter aortic valve replacement,emergency general surgery,intracerebral hemorrhage,acute ischemic stroke,total shoulder arthroplasty,mechanical thrombectomy,length of stay,abdominal aortic aneurysm,aneurysmal subarachnoid hemorrhage,hip fracture,patient reported outcome measure,discharge disposition,length inequality,surgical care,opioid use disorder,cataract surgery,trauma care,epilepsy surgery,trauma center,emergency medical service,total hip replacement,care for joint replacement,spinal cord injury,lower extremity amputation,colorectal cancer,surveillance epidemiology and end result,non small cell lung cancer,prostate cancer,endometrial cancer,fecal immunochemical test,ovarian cancer,hepatocellular carcinoma,cervical cancer,cancer death,cancer screening,prostate specific antigen,epithelial ovarian cancer,overall survival,pancreatic cancer,screening rate,cancer clinical trial,lung cancer,colon cancer,renal cell carcinoma,head and neck squamous cell carcinoma,cancer disparity,bladder cancer,gastric cancer,african american cancer epidemiology study,fecal occult blood testing,cancer related death,national cancer database,head and neck cancer,cancer health disparity,fruit and vegetable,food environment,diet quality,nutrient intake,eating behavior,healthy eating index,sugar sweetened beverage,food group,dietary pattern,nutrition transition,supplemental nutrition assistance program,weight status,food store,dietary guideline,moderate to vigorous physical activity,fast food restaurant,dietary behaviour,abdominal obesity,energy intake,bariatric surgery,double burden of malnutrition,china health and nutrition survey,unhealthy food,food consumption,binge eating disorder,sedentary behaviour,food choice,eating disorder,obesity prevention,dietary intake,out of pocket payment,financial risk protection,health financing,national health insurance scheme,social health insurance,health insurance scheme,financial protection,user fee,universal health coverage uhc,health spending,out of pocket expenditure,community based health insurance,public financing,health system reform,out of pocket health expenditure,co payment,public health expenditure,catastrophic healthcare expenditure,national health insurance,healthcare financing,health in all policy,data envelopment analysis,health financing system,urban residents basic medical insurance,health reform,development assistance for health,new rural cooperative medical scheme,health system goal,user charge,health technology assessment,academic medicine,medical school,medical education,academic rank,accreditation council for graduate medical education,medical student,nursing education,cultural competence,nursing student,h index,leadership role,diversity equity and inclusion,nursing workforce,medical trainee,medical training,medical school curriculum,interprofessional education,career development,global health education,american medical college,residency program,learning environment,nursing profession,undergraduate medical education,health profession,residency training,faculty development,science technology engineering and mathematics,pilot tucker culturally sensitive health care office staff inventory patient form t cshcosi pf,health career,kidney transplant,end stage renal disease,kidney transplantation,end stage kidney disease,renal replacement therapy,liver transplantation,live donor,living donor kidney transplantation,acute kidney injury,chronic kidney disease,kidney replacement therapy,kidney disease,model for end stage liver disease,world kidney day,live kidney donation,estimated glomerular filtration rate,end stage liver disease,world kidney,peritoneal dialysis,kidney allocation system,transplant center,dialysis facility,organ donation,united network for organ sharing,graft survival,kidney failure,united network,dialysis,home dialysis,organ procurement,lesbian gay bisexual and transgender,lesbian gay and bisexual,lesbian gay bisexual transgender and queer,sexual minority,transgender and gender diverse,minority stress,sexual orientation and gender identity,sexual and gender minority,men who have sex with men,intimate partner violence,sexual identity,gay and bisexual men,gay lesbian,gender minority,minority stress theory,gender diverse,gender dysphoria,sexual orientation,lesbian gay bisexual transgender and queer questioning,gender affirming care,heterosexual counterpart,gender affirming hormone therapy,sexual violence,gender nonconforming,sexual health,transgender and gender non conforming,sexual minority woman,sexual and reproductive health,same sex attraction,minority stress model,triple negative breast cancer,breast cancer,breast cancer care,breast reconstruction,early stage breast cancer,adjuvant endocrine therapy,breast conserving surgery,screening mammography,invasive breast cancer,white breast cancer,hereditary breast and ovarian cancer,metastatic breast cancer,breast cancer health disparities study,endocrine therapy,inflammatory breast cancer,estrogen receptor,female breast cancer,breast cancer specific mortality,breast density,chinese american breast cancer,recurrence score,adaptive rank truncated product,tumor biology,breast screening,breast health,contralateral prophylactic mastectomy,african american breast cancer,hormone receptor positive,latina breast cancer,breast cancer screening,dental caries,oral health related quality of life,dental service,tooth loss,oral disease,oral health,oral health care,oral health service,oral health status,periodontal disease,oral health disparity,dental visit,poor oral health,early childhood caries,dental care service,caries,fill tooth,dental hygienist,dental disease,oral health promotion,oral hygiene,oral health literacy,oral health inequity,oral health condition,dental health,dental therapist,oral health care service,dental school,tooth decay,dental workforce,disability free life expectancy,healthy life expectancy,survey of health,income inequality,survey of health ageing and retirement in europe,self assessed health,self rated health,european social survey,english longitudinal study of ageing,chinese longitudinal healthy longevity survey,old worker,relative index of inequality,health and retirement study,working life,european union statistics on income and living condition,activities of daily living,alcohol related mortality,income related inequality,mortality inequality,income related,health expectancy,grip strength,relative deprivation,european union statistic,quality adjusted life expectancy,healthy life year,employment quality,disability pension,self reported health,old age mortality,out of hospital cardiac arrest,severe maternal morbidity,health and retirement study,traumatic brain injury,racism related stress,racial ethnic discrimination,racial bias,critical race theory,medication therapy management,structural racism,and related dementia,racial ethnic health disparity,black white health,black birth,white adult,middle eastern and north african,black adult,total knee arthroplasty,racial ethnic health inequity,alzheimers disease,skin tone,national survey of american life,hispanic patient,cardiovascular health,black old adult,implicit association test,black white disparity,total knee replacement,cdc health disparities and inequalities report,black patient,pm2 5,air pollution,green space,air pollutant,air quality,particulate matter,normalized difference vegetation index,spatial autocorrelation,environmental protection agency,heat related,urban green space,geographically weighted regression,nitrogen dioxide,index of concentration at the extreme,environmental hazard,air toxic,vegetation index,black carbon,lead exposure,land use regression,environmental injustice,spatial heterogeneity,greenhouse gas,volatile organic compound,indoor air quality,land surface temperature,spatial accessibility,community water system,environmental pollution,indoor air,sars cov 2,acute respiratory syndrome,sars cov 2 infection,coronavirus 2,sars cov 2 virus,social distancing,contact tracing,covid 19 related,covid 19 associated,pandemic response,sars cov 2 transmission,non pharmaceutical intervention,covid 19 infection,coronavirus disease,pandemic wave,sars cov 2 testing,sars cov 2 pandemic,severe acute respiratory syndrome,covid 19 test,corona virus disease 2019,acute respiratory distress syndrome,pandemic preparedness,stay at home order,covid 19 virus,personal protective equipment,essential worker,covid related,genomic surveillance,long covid,case fatality rate,health information technology,patient portal,ehealth literacy,virtual care,in person visit,advance care planning,palliative care,telehealth service,personal health record,telemental health,health technology assessment,assistive technology,rapid response team,patient centered medical home,health information exchange,portal use,digital health,internet access,digital literacy,information and communication technology,telemedicine visit,clinical decision support system,shared decision making,limited english proficiency,video visit,digital health technology,allergic rhinitis and its impact on asthma,ad hoc interpreter,digital divide,cardiac rehabilitation,hiv prevention,men who have sex with men,hiv testing,hiv care,hiv infection,antiretroviral therapy,hiv risk,viral suppression,hiv related stigma,condom use,hiv transmission,hiv diagnosis,hiv related,hiv prevalence,persons living with hiv,hiv epidemic,antiretroviral treatment,hiv acquisition,hiv positive,hiv negative,hiv stigma,people living with hiv,hiv medical care,hiv pre exposure prophylaxis,hiv status,viral load,hiv infected,intimate partner violence,hiv treatment,young black men who have sex with men,community based participatory research,health impact assessment,health in all policy,health policy and systems research,participatory action research,community engaged research,community capacity,global health research,culture centered approach,social justice,environmental justice,cultural safety,food system,research process,faith based organization,community academic partnership,cbpr partnership,center for american indian health,cbpr project,latin american social medicine and collective health,participatory approach,cbpr approach,participatory health research,intersectoral action,community development,historical trauma,participatory research,national institute on minority health and health disparity,occupational safety and health,community based health promotion,autism spectrum disorder,attention deficit hyperactivity disorder,school readiness,early childhood development,children with special health care need,conduct problem,national survey of childrens health,child maltreatment,well child visit,school aged child,special health care need,school entry,family centered care,school based,millennium cohort study,early childhood education,motor competence,unintentional injury,mental health service,behavioural problem,child and adolescent mental health service,moderate to vigorous physical activity,early childhood,medical home model of care,developmental delay,cognitive development,cerebral palsy,child injury,atopic dermatitis,developmental outcome,antenatal care,preterm birth,caesarean section,maternity care,prenatal care,gestational weight gain,perinatal outcome,postnatal care,gestational age,unintended pregnancy,emergency obstetric care,contraceptive use,birth outcome,very low birth weight,birth attendant,small for gestational age,adverse birth,postpartum depression,maternal mortality ratio,birth weight,low birth weight,pregnancy related death,pregnant woman,long acting reversible contraception,perinatal health,postpartum care,perinatal mortality,gestational diabetes mellitus,severe maternal morbidity,cesarean delivery,reactive oxygen specie,e histolytica,triple negative breast cancer,in vitro,e dispar,mouse model,cell line,g protein coupled receptor,in vivo,epithelial cell,gut microbiota,cancer cell,protein protein interaction,dendritic cell,hiv 1,tumor cell,epithelial mesenchymal transition,high throughput,poly adp ribose polymerase 1,genome wide association study,mouse,cell death,wild type,plasma membrane,entamoeba histolytica,cell type,transcription factor,mitochondrial dna,single nucleotide polymorphism,mitochondrial function,hpv vaccine,vaccine preventable disease,vaccine,advisory committee on immunization practice,parasitic infection,rotavirus vaccine,pneumococcal conjugate vaccine,vaccination rate,influenza vaccine,immunization rate,hpv related cancer,vaccination programme,intestinal parasitic infection,influenza vaccination,immunization program,human papilloma virus,sars cov 2,cervical cancer,immunization service,non vaccination,hpv infection,zero dose,hepatitis b vaccine,vaccination status,hepatitis b virus hbv infection,diphtheria tetanus pertussis,hesitancy,national immunization program,herd immunity,immunization practice,non small cell lung cancer,overall survival,cancer survival,childhood cancer,head and neck cancer,population based cancer,lung cancer,bladder cancer,cancer care,radiation therapy,cancer type,pancreatic cancer,cancer death,cancer treatment,ovarian cancer,surveillance epidemiology and end result,rectal cancer,advanced cancer,mortality to incidence ratio,esophageal cancer,cancer control,thyroid cancer,gastric cancer,hepatocellular carcinoma,quality cancer care,cancer survivor,cancer mortality,cancer site,pancreatic ductal adenocarcinoma,national cancer data base,continuous glucose monitoring,diabetes care,type 2 diabetes mellitus,type 2 diabetes,diabetic retinopathy,diabetes self management education,gestational diabetes mellitus,glycemic control,diabetes management,diabetic ketoacidosis,diabetic foot ulcer,national diabetes prevention program,diabetes related complication,diabetes prevention,self monitoring of blood glucose,diabetes control,diabetes related,hemoglobin a1c,glycaemic control,american diabetes association,continuous subcutaneous insulin infusion,diabetes distress,insulin pump therapy,diabetes prevention program,pre diabete,diabetes self management,diabetes education,self reported type 2 diabete,poor glycemic control,diabetes risk,atrial fibrillation,percutaneous coronary intervention,coronary artery disease,out of hospital cardiac arrest,acute myocardial infarction,heart failure,acute coronary syndrome,atherosclerotic cardiovascular disease,coronary artery bypass grafting,coronary heart disease,oral anticoagulant,european society of cardiology,non st segment elevation myocardial infarction,cardiac rehabilitation,cardiac resynchronization therapy,ischaemic heart disease,myocardial infarction,left ventricular ejection fraction,implantable cardioverter defibrillator,valvular heart disease,american heart association,guideline directed medical therapy,reduce ejection fraction,cardiovascular health,ejection fraction,coronary artery calcium,abdominal aortic aneurysm,ischemic stroke,coronary angiography,left ventricular assist device,e cigarette,tobacco related health disparity,tobacco product,tobacco control policy,electronic cigarette,smoke free policy,cigarette smoking,tobacco use,tobacco related disease,menthol cigarette,smokeless tobacco,tobacco related disparity,smoking related disease,quit attempt,tobacco retailer,second hand smoke,nicotine replacement therapy,tobacco control,smoking prevalence,cigarette smoker,e cigarette use,tobacco industry,tobacco retailer density,tobacco control strategy,tobacco use supplement,tobacco tax,tobacco control measure,smoking behaviour,smoke free legislation,point of sale,mental health service,mental health care,post traumatic stress disorder,serious mental illness,global mental health,first episode psychosis,major depressive disorder,mental health parity and addiction equity act,severe mental illness,mental health disparity,alcohol use disorder,psychotic disorder,mental health literacy,bipolar disorder,substance use disorder,chronic widespread pain,anxiety disorder,obsessive compulsive disorder,opioid use disorder,mental health professional,common mental disorder,suicidal ideation,mental health stigma,mental health issue,depressive symptom,psychotropic medication,mental illness stigma,social anxiety,suicidal thought,cognitive behavioural therapy,Global Health Research Cluster 1,Global Health Research Cluster 2,Global Health Research Cluster 3,Global Health Research Cluster 4,Global Health Research Cluster 5,Global Health Research Cluster 6,Global Health Research Cluster 7,Global Health Research Cluster 8,Global Health Research Cluster 9,Global Health Research Cluster 10,Global Health Research Cluster 11,Global Health Research Cluster 12,Global Health Research Cluster 13,Global Health Research Cluster 14,Global Health Research Cluster 15,Global Health Research Cluster 16,Global Health Research Cluster 17,Global Health Research Cluster 18,Global Health Research Cluster 19,Global Health Research Cluster 20,Global Health Research Cluster 21,Global Health Research Cluster 22,Global Health Research Cluster 23,Global Health Research Cluster 24,Global Health Research Cluster 25
total knee arthroplasty,1.0,0.7407583858768382,0.6627784574241088,0.6834825545650953,0.6961711758338571,0.6629604927691831,0.5040294693591962,0.44703535194506916,0.3733311118049656,0.35298783331458633,0.3493129249765285,0.30677944320709116,0.3180771283070348,0.2929179739610515,0.27814225221481753,0.2801583455864024,0.2662395070092977,0.28127093459848074,0.2639586746894721,0.27062409280743455,0.2834994185844527,0.25636589805255827,0.2769295971047682,0.258510367334122,0.2574356291107263,0.24927566204580046,0.25733306779709236,0.2309638403532881,0.25471833999527976,0.2278300947395374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17990453769489442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16383969662110626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05768657299875688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09420902023189598,0.0,0.0,0.060550959715854176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629604927691831,0.08920327254184644,0.09420902023189598,0.6961711758338571,0.07831740897379942,0.07740268242058738,0.08059094908859832,0.0752325137545896,0.10230211547202547,0.06946495924971897,0.10042623683693203,0.06658335927846407,0.06555903162714015,0.06448429340374441,0.05981326426121114,0.05803586406336997,0.05768559374889855,1.0,0.057611880850095304,0.06927319720091989,0.06770365003519666,0.054806005698843675,0.09592649236744942,0.05333996726324455,0.05294817499718795,0.05221160598253294,0.050899053307851654,0.2622265213804091,0.0,0.07149997384667399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12022228896047665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07656176993208033,0.06514810457280394,0.0,0.0,0.0,0.16383969662110626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05635419795022343,0.0,0.06849467271874862,0.0,0.0,0.0,0.0,0.0,0.14273597953391887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06688222186415352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08796779067103373,0.0,0.07791535537110562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08920327254184644,0.08468480394426882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12365060937233831,0.09124270106165176,0.0,0.6629604927691831,0.0,0.05192310595056145,0.0,0.0,0.08482573069176098,0.0,0.0,0.0828473071780136,0.0,0.14273597953391887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333996726324455,0.0,0.0,0.2929179739610515,0.0978312996953988,0.0,0.09278832226602722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834994185844527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801762114537445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19823788546255505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total hip arthroplasty,0.7407583858768382,0.5594257588269971,0.5020271407140783,0.508959901081915,0.504805828223902,0.4744969506558789,0.3728955882711506,0.33753363767838096,0.27403307107847763,0.26363449992966187,0.2593944510778416,0.23048084632252128,0.23496875143915505,0.21864199693064448,0.20943505297301723,0.22216827826661315,0.20166536336813295,0.20837800033100548,0.19993772766249993,0.2027347932785037,0.20715219952338235,0.19325131262025952,0.20242350383192292,0.19269549801919178,0.19219296479594028,0.18547278650618307,0.1878679690640965,0.17494551170468745,0.1920614171860564,0.17257182962046444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205996103490728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1241017620726972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07147773763934372,0.05898162966043747,0.05673223409037586,0.0,0.0,0.0,0.06026077890596508,0.0,0.0,0.0,0.0,0.0,0.07377760604287155,0.0,0.0,0.05773201886254684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4744969506558789,0.0,0.07377760604287155,0.504805828223902,0.0,0.0,0.0,0.0,0.05644294667103862,0.0,0.057941125031961645,0.0,0.0,0.0,0.0,0.0,0.0,0.7407583858768382,0.0,0.0,0.0,0.0,0.057130262647704225,0.0,0.0,0.0,0.0,0.18415230766078508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09106338822703923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1241017620726972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10030492204425075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666319460610568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05995141513662253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964211118725815,0.05862217846704656,0.0,0.4744969506558789,0.0,0.0,0.0,0.0,0.060704777181739285,0.0,0.0,0.06275339258925978,0.0,0.10030492204425075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21864199693064448,0.07020467467921004,0.0,0.06516723719997494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20715219952338235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07755102040816327,0.11836734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
