,national institutes of health stroke scale,intracerebral hemorrhage,stroke care,mechanical thrombectomy,traumatic brain injury,intravenous thrombolysis,subarachnoid hemorrhage,acute stroke care,transient ischemic attack,stroke center,tissue plasminogen activator,primary stroke center,atrial fibrillation,aneurysmal subarachnoid hemorrhage,ischaemic stroke,stroke survivor,stroke prevention,recurrent stroke,large vessel occlusion,endovascular therapy,endovascular thrombectomy,vascular risk factor,post stroke,hemorrhagic stroke,sport related concussion,endovascular treatment,stroke unit,comprehensive stroke center,acute ischaemic stroke,oral anticoagulant,community based participatory research,cultural competence,community engaged research,community based participatory,cultural safety,health profession,health research,health promotion,semi structured interview,community engagement,health care,health profession education,nursing education,cbpr project,health inequity,community member,truth and reconciliation commission,community partner,community based organization,social justice,nursing student,social work,digital storytelling,thematic analysis,indigenous health,cultural humility,cbpr partnership,medical education,community academic partnership,academic medicine,palliative care,video visit,health information technology,opioid use disorder,telemedicine visit,advance care planning,patient centered medical home,in person visit,health care,patient portal,virtual care,limited english proficiency,length of stay,continuous glucose monitoring,telehealth visit,primary care,diabetes self management education,shared decision making,palliative care service,surgical care,pulmonary rehabilitation,health technology assessment,telehealth service,merit based incentive payment system,portal use,extension for community healthcare outcome,assistive technology,centers for medicare and medicaid service,medications for opioid use disorder,patient protection and affordable care act,universal health coverage,out of pocket payment,national health insurance scheme,new cooperative medical scheme,health financing,financial risk protection,health insurance scheme,financial protection,out of pocket expenditure,health care,health system,financial risk,health in all policy,primary health care,user fee,health spending,catastrophic healthcare expenditure,social health insurance,out of pocket health expenditure,health service,distributional cost effectiveness analysis,patient protection and affordable care act,commission on social determinants of health,health impact assessment,health sector,right to health,new rural cooperative medical system,national health system,health system reform,medical tourism,mental health service,mental health care,first episode psychosis,mental health,substance use disorder,serious mental illness,post traumatic stress disorder,alcohol use disorder,mental health problem,severe mental illness,depressive symptom,major depressive disorder,mental disorder,national survey of american life,intimate partner violence,mental health literacy,suicidal ideation,social anxiety,major depressive episode,anxiety disorder,mental illness,mental health parity and addiction equity act,mental health system,acculturative stress,opioid use disorder,suicidal behavior,global mental health,help seeking,suicide attempt,social anxiety disorder,self rated health,chinese longitudinal healthy longevity survey,healthy life expectancy,disability free life expectancy,survey of health,survey of health ageing and retirement in europe,european union statistics on income and living condition,european social survey,concentration index,subjective well being,working life,social mobility,health and retirement study,life satisfaction,china health and retirement longitudinal study,relative index of inequality,korean longitudinal study of aging,relative deprivation,activities of daily living,socioeconomic position,self assessed health,infant mortality,european union statistic,old worker,labor market,old adult,health expectancy,slope index of inequality,english longitudinal study of ageing elsa,life expectancy,colorectal cancer,non small cell lung cancer,national cancer database,prostate cancer,overall survival,rectal cancer,surveillance epidemiology and end result,lung cancer,head and neck cancer,surveillance epidemiology,ovarian cancer,pancreatic cancer,epithelial ovarian cancer,cancer survival,cancer disparity,hepatocellular carcinoma,esophageal cancer,endometrial cancer,fecal immunochemical test,cancer care,gastric cancer,population based cancer,radiation therapy,colon cancer,cancer clinical trial,renal cell carcinoma,bladder cancer,cancer control,fecal occult blood test,pancreatic adenocarcinoma,coronavirus disease 2019,sars cov 2,covid 19,acute respiratory syndrome,sars cov 2 infection,coronavirus disease,covid 19 infection,contact tracing,social distancing,covid 19 related,covid 19 disease,covid 19 vaccine,sars cov 2 virus,acute respiratory syndrome coronavirus 2,covid 19 prevention,sars cov 2 testing,test positive,ebola virus disease,pandemic response,covid 19 associated death,severe acute respiratory syndrome,pandemic preparedness,covid 19 database,personal protective equipment,non pharmaceutical intervention,long covid,covid 19 virus,mask wearing,essential worker,stay at home,pm2 5,green space,air quality,air pollution,particulate matter,nitrogen dioxide,normalized difference vegetation index,air pollutant,land use,urban green space,spatial autocorrelation,us environmental protection agency,fine particulate matter,land use regression,traffic related air pollution,community water system,urban planning,black carbon,spatial accessibility,geographically weighted regression,climate change,drinking water,environmental hazard,volatile organic compound,emission,environmental pollution,ecosystem service,health impact assessment,pm2 5exposure,spatial cluster,dental caries,oral health,oral health related quality of life,dental service,oral disease,dental visit,tooth loss,oral hygiene,oral health service,oral health care,periodontal disease,early childhood caries,oral health status,poor oral health,dental care service,caries,fill tooth,dental treatment,dental disease,dental practice,tooth decay,dental therapist,dental attendance,decayed missing and filled teeth,dental school,dental health,preventive dental care,dental student,oral health education,dental hygienist,binocular disparity,binocular rivalry,visual system,disparity map,binocular vision,visual cortex,depth perception,eye movement,motion parallax,random dot stereogram,visual area,stereo image,binocular,spatial frequency,monocular,three dimensional,stereo,motion in depth,visual processing,stereoscopic image,vergence,light field,vertical disparity,percept,mental rotation,disparity processing,visual field,vergence eye movement,disparity information,disparity estimation,pre exposure prophylaxis,hiv prevention,hiv testing,men who have sex with men,antiretroviral therapy,hiv care,viral suppression,hiv infection,hiv related stigma,hiv risk,hiv related,hiv positive,national hiv aids strategy,human immunodeficiency virus,viral load,hiv acquisition,intimate partner violence,antiretroviral treatment,persons living with hiv,sexual risk behavior,hiv infected,hiv negative,adolescent girls and young woman,hiv stigma,highly active antiretroviral therapy,young black men who have sex with men,hiv epidemic,mother to child transmission,sexually transmitted infection,hiv status,covid 19 vaccine,hpv vaccine,vaccine hesitancy,vaccine preventable disease,vaccination rate,vaccination status,advisory committee on immunization practice,vaccinate,influenza vaccine,cervical cancer,hpv infection,vaccine,hepatitis c virus,pneumococcal conjugate vaccine,herd immunity,immunization rate,vaccine dose,immunization practice,booster dose,vaccine hesitant,vaccination campaign,hpv related disease,vaccination service,vaccination programme,covid 19 vaccine hesitancy,hepatitis b virus hbv infection,hpv vaccination initiation,hpv associated cancer,non vaccination,national immunization program,e cigarette,tobacco control policy,quit attempt,secondhand smoke,tobacco product,smokeless tobacco,tobacco related health disparity,electronic cigarette,smoke free,population assessment of tobacco and health study,secondhand smoke exposure,electronic nicotine delivery system,nicotine replacement therapy,tobacco related disease,smoke free policy,tobacco related disparity,cigarette smoking,tobacco control,tobacco retailer,tobacco related,cessation treatment,cigarette consumption,smoking related disease,smoking behavior,menthol cigarette,point of sale,nicotine dependence,menthol cigarette use,smoking prevalence,framework convention on tobacco control,lesbian gay bisexual transgender and queer,lesbian gay bisexual and transgender,sexual minority,lesbian gay and bisexual,transgender and gender diverse,sexual and gender minority,sexual orientation and gender identity,sexual orientation,sexual identity,sexual and,minority stress,sexual minority adult,gender affirming care,intimate partner violence,transgender,gay lesbian,lesbian,gender diverse,sexual and reproductive health,sexual minority woman,men who have sex with men,heterosexual,bisexual,gender identity,same sex attraction,lesbian gay,lesbian gay bisexual transgender and queer questioning,gender affirming hormone therapy,sexual minority youth,sexual minority people,kidney transplantation,kidney transplant,world kidney day,end stage kidney disease,liver transplantation,end stage renal disease,live donor,live donor kidney transplantation,living donor kidney transplantation,transplant center,united network for organ sharing,model for end stage liver disease,chronic kidney disease,live kidney donation,renal replacement therapy,kidney disease,liver transplant,acute kidney injury,organ donation,graft versus host disease,kidney replacement therapy,united network,kidney allocation system,hematopoietic stem cell transplantation,end stage liver disease,renal transplantation,estimated glomerular filtration rate,graft loss,organ allocation,graft failure,autism spectrum disorder,children with special health care need,attention deficit hyperactivity disorder,school readiness,early childhood education,conduct problem,child maltreatment,moderate to vigorous physical activity,screen time,national survey of child,parenting intervention,early childhood,cognitive development,school closure,child development,early childhood development,special health care,family centered care,school entry,home learning,adverse childhood,strengths and difficulties questionnaire,school aged child,adverse childhood experience,child protective service,mental health problem,school based,white child,early childhood longitudinal study birth cohort,motor competence,antenatal care,preterm birth,caesarean section,prenatal care,gestational weight gain,gestational diabetes mellitus,maternity care,postnatal care,obstetric care,maternal mortality ratio,small for gestational age,infant mortality,postpartum care,postpartum depression,severe maternal morbidity,birth outcome,low birth weight,maternal morbidity,perinatal health,perinatal outcome,postpartum hemorrhage,maternal death,maternal and child,contraceptive use,perinatal mortality,gestational age,breastfeeding rate,pregnancy related death,maternal care,postpartum visit,racial bias,racial ethnic disparity,structural racism,medication therapy management,non hispanic white,total knee arthroplasty,non hispanic black,severe maternal morbidity,skin tone,racial ethnic difference,critical race theory,health and retirement study,health care,race ethnicity,out of hospital cardiac arrest,length of stay,ethnic minority,ethnic disparity,national health interview survey,black indigenous and people of color,and related dementia,racial ethnic group,racial attitude,advance care planning,medical expenditure panel survey,white patient,racism,total joint arthroplasty,self rated health,patient protection and affordable care act,linear matrix inequality,lyapunov krasovskii functional,linear matrix,numerical example,time varying delay,delay dependent,bell inequality,neural network,theoretical result,quantum mechanic,exponential stability,asymptotic stability,quantum correlation,clauser horne shimony holt inequality,quantum state,finite time,quantum system,lyapunov functional,closed loop system,quantum theory,quantum communication,upper bound,activation function,lyapunov stability theory,reaction diffusion,quantum information,numerical simulation,time delay,density functional theory,sampled data,graft versus host disease,cell line,androgen receptor,triple negative breast cancer,t cell,in vivo,hepatocellular carcinoma,reactive oxygen specie,in vitro,prostate cancer,g protein coupled receptor,cancer cell,the cancer genome atlas,cd8 t cell,wild type,nk cell,acute graft versus host disease,tumor microenvironment,cell death,amino acid,transcription factor,signaling pathway,mouse model,t cell receptor,cell type,hematopoietic stem cell transplantation,major histocompatibility complex,dna methylation,plasma membrane,epithelial mesenchymal transition,adaptive radiation,fossil record,phylogenetic analysis,morphological,clade,ecological opportunity,phylogenetic comparative method,diversification rate,mass extinction,tree of life,taxon,evolutionary rate,body plan,phylogenetic signal,body size,evolutionary history,phylogenetic relationship,ecological niche,morphospace,phylogeny,macroevolutionary pattern,fossil,coral reef,sexual selection,gene flow,cryptic specie,phylogenetic,arbuscular mycorrhizal fungi,evolutionary process,mammal,breast cancer,triple negative breast cancer,breast conserving surgery,cervical cancer,breast cancer care,early stage breast cancer,breast reconstruction,metastatic breast cancer,invasive breast cancer,cancer screening,human epidermal growth factor receptor 2,adjuvant endocrine therapy,estrogen receptor,screening mammography,white breast cancer,endocrine therapy,inflammatory breast cancer,hormone receptor positive,breast cancer stage,hereditary breast and ovarian cancer,stage i iii breast cancer,genetic counseling and testing,breast cancer specific mortality,ovarian cancer,breast screening,surveillance epidemiology and end result,hereditary breast,radiation therapy,national cancer database,overall survival,percutaneous coronary intervention,out of hospital cardiac arrest,atherosclerotic cardiovascular disease,atrial fibrillation,coronary artery disease,acute coronary syndrome,acute myocardial infarction,coronary artery bypass grafting,st elevation myocardial infarction,european society of cardiology,non st segment elevation myocardial infarction,heart failure,cardiovascular disease,peripheral artery disease,coronary angiography,sudden cardiac death,cardiac rehabilitation,ischaemic heart disease,transcatheter aortic valve replacement,guideline directed medical therapy,implantable cardioverter defibrillator,coronary heart disease,left ventricular ejection fraction,aortic stenosis,hypertrophic cardiomyopathy,ejection fraction,lipid lowering therapy,low density lipoprotein cholesterol,cardiogenic shock,american college of cardiology american heart association,academic medicine,female physician,academic rank,female surgeon,career advancement,h index,editorial board,gender bias,sexual harassment,gender pay,female leader,science technology engineering and mathematics,academic promotion,urothelial carcinoma of the bladder,editorial board member,gender mainstreaming,sex hormone,gender medicine,faculty rank,abdominal aortic aneurysm,endovascular aneurysm repair,academic surgery,woman physician,gender composition,bladder cancer,plastic surgery,academic advancement,academic career,career stage,gender stereotype,leg length discrepancy,total hip arthroplasty,length discrepancy,limb length discrepancy,leg length,total knee arthroplasty,developmental dysplasia of the hip,limb length,total hip replacement,external fixation,total joint arthroplasty,length inequality,femoral head,lengthening,intramedullary,developmental dysplasia,femoral neck fracture,skeletal maturity,limb lengthening,deformity,femoral shaft fracture,distraction osteogenesis,femoral offset,internal fixation,negative pressure wound therapy,crowe type iv developmental dysplasia,direct anterior approach,revision surgery,mechanical axis,soft tissue,fruit and vegetable,diet quality,food environment,childhood obesity,dietary quality,body mass index,moderate to vigorous physical activity,weight status,sugar sweetened beverage,food store,nutrition transition,overweight obesity,weight loss,eating behavior,healthy eating index,dietary pattern,metabolic syndrome,bariatric surgery,food group,supplemental nutrition assistance program,abdominal obesity,fast food,unhealthy food,dietary guideline,dietary recall,food outlet,obesity prevention,diet related disease,healthy eating,sedentary time,Global Health Research Cluster from 2013 to 2023 1,Global Health Research Cluster from 2013 to 2023 2,Global Health Research Cluster from 2013 to 2023 3,Global Health Research Cluster from 2013 to 2023 4,Global Health Research Cluster from 2013 to 2023 5,Global Health Research Cluster from 2013 to 2023 6,Global Health Research Cluster from 2013 to 2023 7,Global Health Research Cluster from 2013 to 2023 8,Global Health Research Cluster from 2013 to 2023 9,Global Health Research Cluster from 2013 to 2023 10,Global Health Research Cluster from 2013 to 2023 11,Global Health Research Cluster from 2013 to 2023 12,Global Health Research Cluster from 2013 to 2023 13,Global Health Research Cluster from 2013 to 2023 14,Global Health Research Cluster from 2013 to 2023 15,Global Health Research Cluster from 2013 to 2023 16,Global Health Research Cluster from 2013 to 2023 17,Global Health Research Cluster from 2013 to 2023 18,Global Health Research Cluster from 2013 to 2023 19,Global Health Research Cluster from 2013 to 2023 20,Global Health Research Cluster from 2013 to 2023 21,Global Health Research Cluster from 2013 to 2023 22,Global Health Research Cluster from 2013 to 2023 23,Global Health Research Cluster from 2013 to 2023 24,Global Health Research Cluster from 2013 to 2023 25,Global Health Research Cluster from 2013 to 2023 26,Global Health Research Cluster from 2013 to 2023 27
national institutes of health stroke scale,1.0,0.7771493549793699,0.740938094711514,0.6833856480082333,0.560748906170634,0.5391153445398286,0.5288461538461539,0.3846153846153846,0.3816109735920203,0.3605769230769231,0.3605769230769231,0.3557692307692308,0.34223666065582303,0.3269230769230769,0.31132012853708413,0.29166666666666674,0.2874169908367614,0.2733542592032933,0.2695576722699143,0.2692307692307692,0.2657610853365352,0.26547676252861163,0.26462074811125497,0.24038461538461542,0.24038461538461536,0.21726756160713565,0.21260886826922817,0.1923076923076923,0.1826923076923077,0.1821038949576427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05145690935782565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05145690935782565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34223666065582303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12952946148694042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intracerebral hemorrhage,0.7771493549793699,0.6046594216212812,0.575912669274887,0.5319387413829826,0.4364281065361429,0.4189731422686085,0.410992447344859,0.29890359806898836,0.2967239001304058,0.2802221231896766,0.2802221231896766,0.27648582821381423,0.2663817971290783,0.2540680583586401,0.2419422370846894,0.22677569577510082,0.2234392659605254,0.2124370862207029,0.2096980775921106,0.20923251864829187,0.20669468589126036,0.20631509476112186,0.20584381639671745,0.18681474879311774,0.1868147487931177,0.16931487981187973,0.16522884483832448,0.14945179903449418,0.14197920908276948,0.14179082655152073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663817971290783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10273958414481996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416958128087178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3413461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
